team_id,team,region,country,track,size,status,year,wiki,section,Medal,award,parts,title,abstract
2429,MIT,North America,United States,Foundational Advance,,Accepted,2017,http://2017.igem.org/Team:MIT,Collegiate,bronze,,,"Splice and Dice: Artificial Control of Alternative Splicing via RNA Binding Proteins
","Alternative splicing is the eukaryotic mechanism that selects which exons will be included in processed mRNA. It increases the diversity of the human proteome by allowing more than one protein isoform to be produced from the same gene. The inclusion or exclusion of particular exons is regulated by splicing factors which bind to specific motifs in the pre-mRNA. Our project aims to control alternative splicing by using the RNA-binding proteins dCas13a and Ms2 to interfere with these splicing factors binding, allowing us to control which exons are included in the final processed mRNA.

By choosing between different protein isoforms, this control method may allow synthetic genes to dynamically change functionality. It also has therapeutic potential for diseases that arise from aberrant splicing, including an aggressive form of breast cancer where one splice variant produces a nonfunctional tumor suppressor, contributing to tumor formation.
"
2488,Moscow_RF,Europe,Russian Federation,Food & Nutrition,,Accepted,2017,http://2017.igem.org/Team:Moscow_RF,Community Lab,,,,"Phytases piggy bank
","The project is aimed at solving the problem of thermal destruction of phytase of  Citrobacter braakii during production of granulated compound feeds for farm animals. As producers serving as capsules for phytase molecules and protecting them from high temperatures we will use Yarrowia lipolytica. In order to protect phytase from degradation when affected by enzymes of yeast cells we will modify the protein attaching another protein  phytochelatin  to one of the ends of the protein chain. Phytochelatin has a very stable and compact structure resistant to yeast enzymes and will serve as a barrier between phytase and such destructive enzymes.
"
2405,MSU-Michigan,North America,United States,Environment,,Accepted,2017,http://2017.igem.org/Team:MSU-Michigan,Collegiate,sivel,,,"Biosensing Water Contaminants with Genetically Engineered Shewanella oneidensis MR-1 using Single-Chambered Bioelectrochemical Systems
","Pollutants in fresh water such as pharmaceuticals, hormones and heavy metals are rarely monitored and the need to detect and remove these compounds in an inexpensive way is what motivates this project. The marine bacterium Shewanella oneidensis MR-1 could be a part of the solution through its unique ability to transport electrons to an external acceptor such as an anode through its external electron transport chain (Mtr pathway). This can be utilized in bioelectrochemical systems to make a biosensor by removing the mtrB gene which allows electricity production then turning this gene back on in the presence of water contaminants. This biosensor will be engineered to be manufactured on a large scale to be used for research, education, humanitarian efforts and even consumer use. Although the proof of concept is currently tested in a single chambered bioelectrochemical system, an affordable and portable paper microbial fuel cell system is being developed.
"
2323,Munich,Europe,Germany,Diagnostics,,Accepted,2017,http://2017.igem.org/Team:Munich,Collegiate,gold,"Best Diagnostics Project, Overgrad;Nominated for Best Diagnostics Project, Overgrad;Nominated for Best Wiki, Overgrad;Nominated for Best Presentation, Overgrad;Nominated for Best Poster, Overgrad;Nominated for Best Integrated Human Practices, Overgrad;Nominated for Best Education & Public Engagement, Overgrad;Best Model, Overgrad;Nominated for Best Model, Overgrad;Nominated for Best Measurement, Overgrad;Best Applied Design, Overgrad;Nominated for Best Applied Design, Overgrad;Best Software Tool, Overgrad;Nominated for Best Software Tool, Overgrad;Best Hardware, Overgrad;Nominated for Best Hardware, Overgrad;Nominated for Best New Composite Part, Overgrad;Nominated for Best Part Collection, Overgrad;Finalist, Overgrad;Nominated for Finalist, Overgrad",,"CascAID ( Cas13a Controlled Assay for Infectious Diseases )
","The ongoing crisis of increasing antibiotic resistance demands innovative preventive strategies. Recently, the RNA-targeting protein CRISPR-Cas13a has been used for highly sensitive DNA and RNA detection, promising diverse applications in point-of-care diagnostics. We integrated Cas13a in the detection unit of CascAID, our GMO-free diagnostic platform. CascAID combines an automated microfluidic device for rapid lysis and extraction of nucleic acids with a paper-based readout system. We demonstrated the performance of our device by targeting the 16S RNA from E. coli. We improved the detection limit of our platform, using simulations to optimize our amplification scheme and the final readout. Conceived as a distributable platform for rapid point-of-care diagnostics, CascAID can be used to distinguish between bacterial and viral infections, thus minimizing the widespread use of antibiotics. Furthermore, Cas13a allows the fast design of target sequences, making our system adaptive to the emergence of new viral outbreaks or fast mutating pathogens.

"
2256,Nagahama,Asia,Japan,Food & Nutrition,,Accepted,2017,http://2017.igem.org/Team:Nagahama,Collegiate,bronze,,,"Design of nutritious  food based on Funazushi
","Our team wants to make nutritious foods that can be stored for a long time to help people suffering from hunger.
Starvation is caused by the fact that not only calories but also nutrients such as protein are short.
Therefore, we propose nutritious food that can be stored for a long time by fermentation mainly using fish which is a protein source which does not cost money to raise.
We focused on the fermented food called Funazushi which rooted in the area where we live in.
We will develop nutritious food by recombining yeast which was dominant species of Funazushi and making yeast produces nutrients lacking in the area.
Because Funazushi is high salt concentration and low pH state during fermentation ,we will try to create yeast which make necessary nutrients for nation which is troubled by starvation while have resistance to high salt concentration and low pH.
"
2257,Nanjing-China,Asia,China,Environment,,Accepted,2017,http://2017.igem.org/Team:Nanjing-China,Collegiate,,,,"Three Microbial Whole-Cell Sensing Systems to Detect Gas Molecules in the Environment
","Formaldehyde, hydrogen sulfide and hydrogen pose great danger to our lives. Traditional methods for detecting them are mainly based on irreversible redox reactions in expensive devices with short life spans, whereas whole-cell bacterial biosensors have major advantages over traditional analyses with regard to specificity, sensitivity and portability.

We attempt to develop whole-cell systems detecting these gases. We have managed to transfer gene clusters encoding translational suppressors or activator into E. coli to respond to different gas molecules by up regulation of specific downstream genes. In order to visualize the gases existence and concentration, FP genes are inserted in the expression system after the promoter influenced by the suppressor or activator. At present, results have shown sensibility at a µM level.

As long as proper containers are designed, we will be able to construct portable sensors by which users can perform instant on-site monitoring with higher sensitivity, stability but lower costs. 

"
2209,Nanjing_NFLS,Asia,China,High School,,Accepted,2017,http://2017.igem.org/Team:Nanjing_NFLS,High School,,,,"Fortified Aniline Killer - the Identification, Recombination, and Verification of Aniline Compound Degradation Genes
","The biodegradation solution to toxic substances in the environment has received general consent and considerable attention. Our project aims at the biodegradation of toxic aniline and its compounds (a type of chemical raw material and the intermediate metabolite of aniline herbicides). Currently the spectrum for aniline biodegradation genes is too narrow to effectively recover polluted soil and waterbody environments. Based on previously discovered relevant genes, we attempt to search for crucial genes for aniline degradation in Acinetobacter sp. strain YAA, and perform gene recombination and expression, meanwhile construct recombinant genetic engineering bacteria, and test the bioremediation effects in contaminated waterbodies and soil samples. Results show that recombined target gene could efficiently express in E. coli, and that the engineered bacteria acquired from three-parent hybridization express a wider range of substrate spectrum, thus laying the foundation for further bioremediation research.
"
2365,NAU-CHINA,Asia,China,Food & Nutrition,,Accepted,2017,http://2017.igem.org/Team:NAU-CHINA,Collegiate,gold,,,"Wheat Guard system
","Fusarium head blight（FHB）is one of the most destructive global disease of cereal，which poses a significant threat to the wheat production and the safety of food. Fusarium Graminearum predominates among several Fusarium species that can cause FHB. Deoxynivalenol (DON) and zearalenone (ZEN) compounds, produced by Fusarium that are common contaminants which pose a threat to human and animal health. So the main purpose of our project is to prevent FHB，not only inhibit growth of the F. graminearum，but also degrade DON and ZEN . We choose to have mass production of biological pesticidesantifungal peptide using yeast system and engineer Yeast-based biosensor to detect. Considering biosafety，our project also includes a kill switch, which is responsible for preventing gene contamination. The mammalian Bax protein will confer a lethal phenotype when expressed in yeast. This reassures that the yeast removes itself when it was exposed to the environment.
"
2348,NAWI_Graz,Europe,Austria,Information Processing,,Accepted,2017,http://2017.igem.org/Team:NAWI_Graz,Collegiate,sivel,,,"ColiBot  a robot-bacteria interface
","The aim of project ColiBot is to create a robot-bacteria interface in which information processing is done by a bacterial culture that forms a feedback loop with a mobile robot.

Escherichia coli is cultivated in a bioreactor, which provides stable conditions. Communication from bacterial cells to robot, the output signal, is achieved by fluorescence proteins. The expression of those proteins is influenced by certain environmental conditions. For measurement, a small culture sample will be transported through a modular system to a measurement chamber that detects the fluorescence wavelengths of the culture. This procedure is repeated over and over again, while the robot moves accordingly through an arena. 

Our first approach of this project is based on thermosensitive bacteria for information processing. Until now, this project already shows satisfactory results. 
Now, we are primary focusing on the second part of our project, trying to achieve information processing by pH shift. 

"
2275,NCKU_Tainan,Asia,Taiwan,Environment,,Accepted,2017,http://2017.igem.org/Team:NCKU_Tainan,Collegiate,gold,Best Environment Project;Nominated for Best Environment Project,,"NO Problem- A Biological Approach to Nitrate Sensing and Regulation
","Aquaculture is expected to become major fishery consumption for human upon the depletion of ocean resources, and to reach USD 202 billions by 2020 in a commercial sight. Keeping water unpolluted is crucial to aquaculture industry, with Nitrate the main target when monitoring water condition. Nevertheless, as to control its concentration, changing water continuously, the most common and affordable way for fish-farmers, is undoubtedly a burden for earth. So how to make monitoring and controlling of Nitrate inexpensive, precisely sensitive and with less manpower? Now, NCKU_Tainan brings a new idea  ""NO Problem: A Biological Approach to Nitrate Sensing and Regulation."" With a plasmid composed of  PyeaR promoter and GFP for nitrate sensing, genes constructed for four enzymes  by which Nitrate transformed into glutamine, a harmless and valuable amino acid  and our own device for both sensing and regulation process, we turn traditional aquaculture into a sustainable industry.
"
2262,NCTU_Formosa,Asia,Taiwan,Software,,Accepted,2017,http://2017.igem.org/Team:NCTU_Formosa,Collegiate,gold,,,"Parabase  A Simple and Applicable Peptide Prediction System with Validation of Artificial Intelligence
","In the era of explosive information, the power of using a huge quantity of information is pivotal, so comes in the genesis of Parabase, which integrates A.I. based on Scoring Card Method into databases to achieve drug repurposing by the cross match of collection data and the quick prediction of the unknown in vast data sets. The system can be highly applicable in different topics, and we take fungal diseases for example. We have discovered new antifungal peptides and done experiments to validate their functions. After the antifungal peptides are set, IoT then gathers weather information responsible for the changing situation of reality and tallies out the spore germination prediction model. With the Parabase system composed of Database and IoT, farmers can easily opt for the antifungal peptides to eradicate the pathogens and the exact spraying timing.
"
2302,NEFU_China,Asia,China,Environment,,Accepted,2017,http://2017.igem.org/Team:NEFU_China,Collegiate,gold,,,"Coordinated Grease Eraser: Build a microbial trap for grease
","    Civil sewage contains enriched grease with low biodegradability. To develop a novel approach for grease treatment, we designed a microbial cooperation system based on serine-mediated attraction and leucine-mediated repellent of bacteria.

    Our system consists of 3 Leaders (LA, LB, LC) and 2 Followers (FD, FE) that are engineered microorganisms. LA inducibly secretes serine, LB constitutively secretes leucine, and LC makes acyl-CoA synthetase long chain (ACSL) to metabolize fatty acids. Serine and leucine produced by Leaders can attract or repel FD/FE, respectively. FD secretes lipase to dissolve sewage grease into fatty acids and FE expresses a fatty acid binding protein on its membrane to carry fatty acids. When Followers are attracted to Leaders, a fatty acid-enriched microenvironment can be built to let ACSL from LC metabolize fatty acids.

    Thus, we developed a novel grease-degrading system consisting of differentially engineered microbial groups, similar to an assembly line in a human society.

"
2288,NEU-China,Asia,China,Diagnostics,,Accepted,2017,http://2017.igem.org/Team:NEU-China,Collegiate,bronze,,,"iSmeller: An intensified cellular odor sensor system based on CRISPR activation technology
","Odor molecule can be sensed via the specific binding with its cognate olfactory receptors and the following elicited signaling cascade within the cell. Our research aims to build a mammalian cell-based biological odor detection system (iSmeller, intensified Smeller) with enhanced sensitivity by employing the CRISPR/Cas9 activation technology. Once an odor binds to the specific olfactory receptors on the cell membrane, it leads to a series of signaling rally and consequently generates a flux of cAMP (cyclic AMP) which could be detected by a cAMP-activated reporter gene system. We implement CRISPR activation apparatus to simultaneously amplify several core components endogenously along the olfactory signal cascade to enhance power and sensitivity of the cellular odor sensor. We will evaluate the performance of iSmeller with two odor/receptor pairs: β-citronellol/OR1A1 and bourgeonal/OR1D2. The iSmeller holds great promise in various applications such as cancer diagnosis, environmental pollution evaluation and food quality control. 

"
2205,Newcastle,Europe,United Kingdom,Foundational Advance,,Accepted,2017,http://2017.igem.org/Team:Newcastle,Collegiate,gold,"Nominated for Best Poster, Overgrad;Nominated for Best Education & Public Engagement, Overgrad;Nominated for Best Measurement, Overgrad;Nominated for Best Part Collection, Overgrad",,"Sensynova - a new era of biosensors
","Biosensor applications are wide-reaching, but their development is complex, inefficient, and uptake limited. We propose a new foundational paradigm for biosensor development; a modular, multicellular development platform, Sensynova. Biosensor designs were reviewed, identifying design-patterns of commonly used subcomponents and configurations. Separating biosensor subcomponents as modules, in different bacterial cells, promotes off-the-shelf reuse. New sensors are developed simply by mixing proportions of these cells which communicate using small molecules. A synthetic biology dialogue helped derive designs for new modules (adaptors, detectors, processors, and reporters), and a proof-of-concept system. Cell-free, automation, developer requirements, target-specific knowledge, robustness, legislation, and end-user uptake were also investigated. 
"
2473,NIPER-Guwahati,Asia,India,Therapeutics,,Accepted,2017,http://2017.igem.org/Team:NIPER-Guwahati,Collegiate,,,,"Development of synthetic Bio-conjugates for targeted down-regulation of Oncogenes.
","Our iGEM-2017 work involves evolution of Bcl-2 mRNA-binding peptides and DNAzymes for Bcl-2 mRNA cleaving activity, which can eventually down regulate the expression of Bcl-2 anti-apoptotic protein in a very specific manner.

The second part of the project is to evolve cell permeating peptides specific for skin cancer cells (A375) through phage-surface display random peptide library. We will eventually fuse the novel Bcl-2 mRNA binding peptides and mRNA cleaving DNAzymes with Cell-specific Cell Permeating Peptides (CPPs) to develop Bioconjugates which can target cancer cell through the CPP and inhibit the Bcl-2 protein expression through the novel Bcl-2 mRNA binding peptide and mRNA cleaving DNAzyme to induce apoptosis of the cancer cells.
The work has a special significance as we try to boost the global efforts of developing ""Complete"" Drug molecules/Bio-pharmaceuticals; which can inhibit the target (Drug Action), guided by a CPP to Deliver the Oncogene-Inhibitor inside Cancer cells (Drug Delivery).

"
2208,NJU-China,Asia,China,Therapeutics,,Accepted,2017,http://2017.igem.org/Team:NJU-China,Collegiate,sivel,,,"FFF(free from fat)
","Obesity has become increasingly disturbing and common these years. However, a perfect treatment of obesity has not appeared so far. The goal of our project is to develop a strategy to treat obesity, with building a transplantable system targeting a specific molecule that functions in white fat tissue. We packed siRNA into exosomes (nano-sized vesicles secreted by human cells). Then we modified our exosome with a certain peptide to act as white-fat-tissue-specific targeting tool. The siRNA will function to bring out the apoptosis of fat tissue. Our validation experiments will be carried out at the level of cells and animals (mice) to prove both the targeting and function of siRNA. Eventually, we expect to see a specific accumulation of the siRNA in the mices white fat tissue and the decrease of mices fat and their weights. This project may provide new insights into future treatment of obesity.
"
2280,NKU_China,Asia,China,Energy,,Accepted,2017,http://2017.igem.org/Team:NKU_China,Collegiate,gold,,,"Traffic Police in the Reservoir -- engineered microbes that control water flooding 
","In the process of oil recovery by water injection, large water channels will be formed. Water mainly flows through these channels, avoiding brushing the oil stuck in the minor channels, so that the oil remains unexplored. Our project is aiming to engineer Enterobacter sp. FY-07 (which is separated from oilfield produced water and able to produce cellulose in anaerobic conditions) using toggle switch, so as to produce rhamnolipid and cellulose in an controllable way. The engineered Enterobacter sp. FY-07 acts as the traffic police controlling the oil flux. In large channels, cellulose is produced to clog the flowing water and help it enter into the minor channels and wash out the oil within them. In minor channels, rhamnolipid is produced to emulsify oil, so the oil can be easily washed out. Our project aims at improving oil recovery rate in the oil harvesting process using the engineered bacteria.
"
2431,NortheasternU-Boston,North America,United States,Foundational Advance,,Accepted,2017,http://2017.igem.org/Team:NortheasternU-Boston,Collegiate,bronze,,,"Expansion of Cell-Free Manufacturing with Post-Translational Modification
","Production of recombinant proteins has enabled or improved the treatment of numerous diseases including anemia, diabetes, and cystic fibrosis. However, recombinant protein production requires industrial infrastructure and the biologics produced in this manner typically have stringent storage requirements, including refrigeration. Many areas of the world lack infrastructure for local production or cold-chain infrastructure for effective delivery of recombinant proteins. Cell-free manufacturing based on freeze dried protein expression reaction pellets may be a solution. These pellets contain the molecular machinery to manufacture proteins and can withstand variations in temperature and humidity. Cell-free expression in this context has limited ability to produce complex proteins. Our project uses anti-microbial peptides as model molecules in order to characterize limits of cell-free expression of functional molecules. We then attempt to expand the production of functional molecules by introducing proteins for post-translational modification of expressed anti-microbial peptides to rescue functionality and demonstrate improved cell-free expression.
"
2396,Northwestern,North America,United States,Therapeutics,,Accepted,2017,http://2017.igem.org/Team:Northwestern,Collegiate,sivel,,,"VesiCure: Designing pathways for integrating functional Cas9 protein into outer membrane vesicles 
","
Inappropriate use of antibiotics has escalated the growing problem of antibiotic resistance in many threatening diseases. In 2014, the World Health Organization classified antibiotic resistance as a global epidemic. Inactivating resistance genes via Cas9 nuclease-mediated cleavage has been shown to be an effective means of combating this epidemic; however, methods of in vivo delivery are currently limited. Our team aims to deliver Cas9 to antibiotic-resistant, pathogenic bacteria through submicron bacterial outer membrane vesicles (OMVs) as a companion re-sensitization therapeutic to antibiotic treatment. OMVs are naturally produced by all Gram-negative bacteria and are used for crosstalk, stress responses, and nutrient acquisition. Their ability to be modified and directed with relative ease makes them an ideal carrier of CRISPR-Cas9. Aiding conventional antibiotic treatment, our technology will model a complete protein delivery system and transport functional Cas9 to target cells.
"
2347,NPU-China,Asia,China,Manufacturing,,Accepted,2017,http://2017.igem.org/Team:NPU-China,Collegiate,bronze,,,"Glycerol-based  Acrylic Acid Cell Factory
","  Acrylic acid is a bulk chemical raw material,whose excellent polymerization capacity is widely used in many fields.This year, we chose to use glycerol as carbon source to achieve the all green production of acrylic acid. Based on the core enzyme Ceas2, high-yield acrylic acid cell factory was built through the Part,Pathway,System and Process.

  We designed the Ceas2 mutant by utilizing the AEMD platform. HPLC and HTS techniques were applied in screening for Ceas2 mutants of high catalytic efficiency.We devised GDC pathway, achieving complete synthesis from glycerol to acrylic acid. In addition, we add a reduction power module for this pathway.We constructed a new pathway in E. coli and S. cerevisiae respectively,and after prediction via metabolic flux modeling,we optimized the cell metabolism by using the RED and CRISPR-Cas9 technique. The cell production process was hereby bolstered by optimizing the fermentation process and screening the carbon source,Buffer,temperature,pH and other experimental conditions.

"
2354,NTHU_Taiwan,Asia,Taiwan,Environment,,Accepted,2017,http://2017.igem.org/Team:NTHU_Taiwan,Collegiate,sivel,,,"EDCs Terminator
","This year, our goal is to build a system that can detect and degrade EDCs.
In many developing countries, factories spew toxic water into rivers, and farmers nearby may accidentally utilize it. EDCs can interfere with endocrine systems, causing harmful effect on organisms. In our project, we focus on two common kinds of EDCs, BPA and NP.
For detection, we modified E.coli to express EDC receptor, ERα and GFP. Next, we assembled monobodies on gold surface. We can measure the fluorescent intensity of GFP or information of SPR via interaction between ERα and monobody, thus estimate the concentration of EDCs.
For degradation, we modified E.coli to produce target enzymes which can degrade BPA and NP. We integrated target enzymes with activated carbon and bioreactor system to eliminate EDCs.
In conclusion, our project aims to solve water safety issue for farmers in developing countries and create a more healthy agricultural environment.

"
2265,NTNU_Trondheim,Europe,Norway,Therapeutics,,Accepted,2017,http://2017.igem.org/Team:NTNU_Trondheim,Collegiate,gold,,,"Phage Age: Combating antibiotic resistant bacteria through bacteriophage mutation and selection
","Antibiotic resistance is poised to become one of the greatest dangers of our time. Widespread overuse of antibiotics coupled with minimal investment in new treatments have allowed pathogenic bacteria to develop resistances to many antibiotics. Our team sought to develop a platform that utilizes genetically modified E. coli DH5α to quickly evolve bacteriophages (phages). These phages should be capable of infecting the target bacteria in our coupled chemostat system. We have created a cheap, fast and simple system as well as a mathematical model for understanding its regulation. Photosensors capable of measuring real-time concentration of bacteria and phages were constructed. A plasmid to increase the mutation rate of host bacteria and thus also of invasive phages was designed. Additionally, a protocol for selecting and purifying phages from environmental samples has been developed by our team. 
"
2316,NTU_SINGAPORE,Asia,Singapore,Foundational Advance,,Accepted,2017,http://2017.igem.org/Team:NTU_SINGAPORE,Collegiate,gold,,,"Improving CRISPR-Cas-based technologies
","The CRISPR-Cas system is a wonderful tool for mankind to manipulate the genetic code of an organism. Originally functioning as bacterial adaptive immune systems, CRISPR-Cas-based technologies have been extensively studied and improved upon in recent years. 

Our team is interested in overcoming current limitations of CRISPR-Cas technologies, which may hinder their efficiency and deployment in living cells and organisms. There are three projects that we are working on. First, we are interested in enhancing the efficiency of HDR repair, which is utilized by scientists to precisely edit certain genes of their interest, by fusing the Cas9 enzyme with a HDR protein. Second, we are trying to deploy the enhanced design to correct a non-small-cell lung cancer mutation. Third, we are optimizing the dCas9 DNA-targeting scaffold by exploring potential deletions and introducing several mutations that will render it to be more compact and better than the traditional dCas9.
"
2440,NUDT_CHINA,Asia,China,Foundational Advance,,Accepted,2017,http://2017.igem.org/Team:NUDT_CHINA,Collegiate,gold,,,"MiRNA Locker: A Modularized DNA Assembly As miRNA Inhibitors
","Nowadays, sequence-specific microRNA (miRNA) inhibitors have been extensively demanded in miRNA loss-of-function studies and gene therapies, whereas current developed inhibitors still suffer from high cost and poor scalability. Seen new approaches needed, our project attempts to demonstrate a novel design of miRNA inhibitor, named as miRNA locker, which can be easily assembled using modularized DNA parts from a set of chemically synthetic oligo DNA library. The microRNA lockers we assembled were proven to be able to bind miRNAs in an Ago2 dependent manner, and were able to trigger gene expression and phenotypic changes consistent to commercialized miRNA inhibitors while decreasing costs significantly. We also demonstrate a computer-aided designing software to facilitate the lockers design and optimization. With its unique advantage and potential on multi-targeting and convenience, we believe that our design might provide an alternative approach for miRNA inhibiting for research, diagnostic and therapeutic uses.
"
2447,NUS_Singapore,Asia,Singapore,Foundational Advance,,Accepted,2017,http://2017.igem.org/Team:NUS_Singapore,Collegiate,gold,,,"Making engineering of customised kill switches easier!
","Many SynBio groups are engineering microbes that could one day be useful in detecting diseases, fighting cancer and monitoring heavy metals in rivers. However, engineered microbes may leak into non-designated environment, posing threats to our natural ecosystem. This is a major hurdle towards the commercialization of engineered microbes. To address this, we need effective kill switches to prevent engineered microbes from escaping into the environment. However, existing kill switches have limitations and, more importantly, it is difficult to readily tailor make kill switches for different applications.

Team NUSgem aims to make engineering of customised, effective kill switches easier. To this end, we are developing a library of characterized sensors, a killing and verification module which can be used in a computer aided design tool (e.g., Cello) and can be readily modelled. As a proof of concept, we focus on developing kill switch for engineered probiotics for human health.
"
2516,NU_Kazakhstan,Asia,Kazakhstan,Environment,,Accepted,2017,http://2017.igem.org/Team:NU_Kazakhstan,Collegiate,gold,,,"Bioremediation of hexavalent chromium 
","Chromium is a well-known toxin and carcinogen with wide industrial use. Pollution with chromium is a serious environmental concern in Kazakhstan since it is the 2nd largest chromium manufacturer in the world. Chromium primarily exists in two redox forms: trivalent and hexavalent. The former is poorly soluble and less toxic compared to the latter form. Hexavalent chromium is bioavailable and readily crosses membranes through sulfate transporters. The goal of our project is to collect Cr(VI) from wastewater, reduce it to trivalent form and store inside the microalgae C.reinhardtii.  We are introducing chromate reductase which converts Cr(VI) to Cr(III) and oligopeptide chromodulin which tightly binds 4 Cr(III) ions. To increase chromate uptake into the cell, we are exploiting natural ability of C.reinhardtii to upregulate sulfate channels when starved from sulfur. Our safety system is represented by photosensitizing protein SuperNova. It generates ROS when exposed to 585 nm wavelength of light.
"
2399,NWU-CHINA,Asia,China,Environment,,Accepted,2017,http://2017.igem.org/Team:NWU-CHINA,Collegiate,bronze,,,"Alkane Biosensor
","Our project for this year is developing a biosensor for alkane. As present methods dealing with oil spill cannot meet the requirement of environmental recovery, our team think that the best way solving oil spill problem is preventing it.
   We separated oil degradation bacteria from areas contaminated by oil, then we confirmed this bacteria is Pseudomonas aeruginosa strain by measuring its 16S rRNA and named it DN1. For oil degradation is an alternative metabolic pathway in bacteria, there is a manipulator for oil degradation gene, such as GntR. It codes GntR protein, which can bind with promoter on upstream of alkB2. When alkane exists, GntR will unbind with the promoter, and the RFP gene we added on downstream will express to show a signal. We used P.a DN1 and DH5α as our chassis to explore which bacteria will be a better chassis for our device. 
 

"
2350,NYMU-Taipei,Asia,Taiwan,Energy,,Accepted,2017,http://2017.igem.org/Team:NYMU-Taipei,Collegiate,gold,,,"Smart AlgaEnergy
","Facing the threatening energy crisis, scientists are craving for alternative energy sources. Taking both clean energy productivity and other factors under consideration, we have decided to target our project on increasing the oil accumulation in microalgae by multiple approaches. On the one hand, we have determined to make microalgae undergo nitrogen starvation to increase its oil accumulation by creating a co-culturing system of microalgae and NrtA-transformed Escherichia coli that can deprive microalgae of nitrogen source. On the other hand, we have changed the color of microalgae by transforming pigmentation functions from other species into microalgae cells to enhance its efficiency of photosynthesis. By combining these two approaches, we can develop a new intelligent system which can enhance bio-energy production and contribute to the needs of renewable clean energy.
"
2495,NYU_Abu_Dhabi,Asia,United Arab Emirates,Diagnostics,,Accepted,2017,http://2017.igem.org/Team:NYU_Abu_Dhabi,Collegiate,gold,,,"E. coLAMP: A portable device for rapid detection of Shiga toxin-producing Escherichia coli
","Shiga toxin-producing Escherichia coli (STEC) is one of the leading causes of food-borne illnesses. Shiga toxins mode of action involves the inhibition of protein synthesis, consequently leading to cell death. While most countries have stringent food safety regulations to prevent the sale of contaminated foods, small scale manufacturers often do not have the access, time, or resources to ensure the safety of their food. Therefore, the aim of this project was to design a cost-effective, portable device that can readily detect the presence of STEC. The device functions by lysing the bacterial cell wall and amplifying a STEC-specific gene sequence using loop-mediated isothermal amplification. It is envisioned that the use of this device in the developing world would be an effective means of reducing the incidence of food-borne illnesses.

"
2400,NYU_Shanghai,Asia,China,Food & Nutrition,,Accepted,2017,http://2017.igem.org/Team:NYU_Shanghai,Collegiate,bronze,,,"Methyltransferase-1-Mediated Consumption of Methanol in Fake Alcohol 
","In China and Europe, substitutes for drinking alcohol, known as fake alcohol, have caused dangerous health effects in the community. One such substitute is methanol, known to cause blindness and/or death. The methyltransferase pathway exists in Methanosarcina Acetivorans, converting methanol into methane. By taking advantage of this pathway and two of its essential component, mtaB and corrinoid protein mtaC, methanol may be reduced in fake alcohol solution without affecting the concentration of ethanol. Since methane is a greenhouse gas, we stopped the biological pathway halfway at its intermediate methyl-mtaC. After transforming mtaB and mtaC into DH5α strain of E.coli, the effectiveness of the pathway remained undetermined due to limitations of our gas chromatography equipment and to large fluctuations in our magenta sulfite colorimetric results. Further tests, including clonogenic assay and fluorescence counterstaining, suggest that the possibility of the E.coli being unable to survive in methanol could be ruled out. 

"
2314,OUC-China,Asia,China,Environment,,Accepted,2017,http://2017.igem.org/Team:OUC-China,Collegiate,gold,Nominated for Best New Basic Part,,"A bottle of algae Wine
","Algae Outbreak is a serious marine disaster for ocean life, which threatens economic interests and health of human. The periodically outbreak of Enteromorpha on the coastline has been a stubborn environmental problem in ShanDong, China. Here, we aim to utilize the cellobiose and xylose from waste algae and turn them into ethanol as healthy and tasty algae wine with resveratrol.
Additionally, we achieved a new synthetic biology platform for artificial interspecific cooperation. E.coli and S. cerevisiae are engineered to organize together as multi-cell device. The co-cultured E. coli works as surface-display system of S. cerevisiae for enhancing its biological function. Simultaneously, we built a mini transcriptional unit of standardized promoters and terminators with concise structure in Yeast, providing more potential for large-scale SynBio operations. Our project can contribute to local environmental issue and enrich synthetic biology toolbox by novel interspecific cooperation platform and transcription regulatory elements.
"
2450,Oxford,Europe,United Kingdom,Diagnostics,,Accepted,2017,http://2017.igem.org/Team:Oxford,Collegiate,gold,Best Diagnostics Project;Nominated for Best Diagnostics Project;Nominated for Best Wiki;Nominated for Best Presentation;Nominated for Best Integrated Human Practices;Nominated for Best Model;Nominated for Best Applied Design,,"See cruzi: Cell-free Protease Detection to Diagnose a Neglected Tropical Disease
","Our project seeks to find a synthetic biology solution to the problem of diagnosing Chagas disease, a neglected tropical disease. Caused by the parasite, Trypanosoma cruzi, it is endemic to much of Latin America. Chagas disease claims over 12,000 lives per year, yet remains difficult to diagnose in its treatable acute phase. Existing diagnostics require highly-trained personnel and expensive equipment. Our solution is to develop an accurate, low cost, and portable cell-free diagnostic kit that detects the presence of cruzipain, a protease specific to T. cruzi. We have developed, modelled, and tested two designs: (i) a cell-free DNA circuit-based diagnostic utilising the TetR repressor system and (ii) a protein-based outer membrane vesicle (OMV) diagnostic using the SpyTag/SpyCatcher system for localisation of our parts to the outer membrane and a split-protease-based protein circuit to amplify the signal. We believe this method will be applicable to numerous pathogens with specific proteases.
"
